Customer_ID,Nama,Usia,Pekerjaan,Penghasilan_Bulanan_Juta,Kemampuan_Teknologi,Kebutuhan_Bisnis,Beli_Windows,Tanggal_Registrasi
CUST17525,"Janet Mandasari, M.Farm",35,Karyawan Swasta,8.18,0.62,0.23,1,2025-02-21
CUST17526,Elisa Halimah,45,Blogger,19.39,0.58,0.74,1,2025-03-25
CUST17527,Fitriani Firmansyah,50,Sales,7.02,0.13,0.77,0,2025-08-24
CUST17528,Febi Hutasoit,42,Konsultan,19.33,0.51,0.75,1,2025-03-12
CUST17529,Diana Palastri,64,Blogger,4.35,0.63,0.96,1,2025-10-29
CUST17530,"Dt. Dipa Winarsih, S.Psi",53,Konsultan,19.33,0.99,0.63,1,2025-07-29
CUST17531,Tgk. Diah Permata,38,Engineer,18.42,0.28,0.15,1,2025-06-01
CUST17532,"KH. Elvin Lazuardi, M.Kom.",63,Karyawan Swasta,3.52,0.29,0.59,0,2025-07-19
CUST17533,Mala Saptono,62,Konsultan,17.31,0.1,0.96,0,2025-05-27
CUST17534,Mulya Mangunsong,45,Wiraswasta,4.57,0.09,0.89,0,2025-03-03
CUST17535,"Ir. Victoria Mandasari, S.Gz",54,Akuntan,19.37,0.35,0.07,0,2025-07-08
CUST17536,"dr. Ayu Handayani, M.Ak",64,Akuntan,5.75,0.51,0.31,0,2025-01-05
CUST17537,Kiandra Nainggolan,33,Konsultan,10.61,0.35,0.84,1,2025-03-01
CUST17538,Mutia Dabukke,46,Karyawan Swasta,5.35,0.05,0.37,0,2025-03-24
CUST17539,Jindra Mahendra,27,Dosen,13.9,0.09,0.98,1,2025-01-10
CUST17540,Hj. Nadia Nasyiah,62,Wiraswasta,6.62,0.12,0.84,0,2025-03-08
CUST17541,Endra Utami,47,Arsitek,21.8,0.22,0.56,0,2025-06-13
CUST17542,"Perkasa Laksmiwati, S.Pt",64,Dokter,24.05,0.29,0.8,1,2025-07-04
CUST17543,Oliva Puspita,28,Sales,8.84,0.99,0.25,1,2025-07-05
CUST17544,Tari Budiman,42,Koki,5.44,0.8,0.93,0,2025-07-01
CUST17545,"Dr. Ikin Nurdiyanti, S.T.",39,PNS,5.75,0.99,0.84,1,2025-07-24
CUST17546,Ami Rajata,57,Blogger,7.98,0.38,0.28,0,2025-07-03
CUST17547,"Purwadi Nasyidah, S.E.",51,Content Creator,7.12,0.03,0.95,0,2025-05-04
CUST17548,Rahayu Natsir,54,Perawat,3.73,0.74,0.99,1,2025-10-03
CUST17549,Candra Maulana,43,Hotel Staff,3.58,0.57,0.27,0,2025-10-22
CUST17550,Lalita Marbun,33,Content Creator,6.32,0.12,0.9,1,2025-06-05
CUST17551,Rika Pratama,33,Driver Online,1.51,0.25,0.76,0,2025-07-25
CUST17552,drg. Elvina Mulyani,54,Content Creator,8.44,0.1,0.68,0,2024-12-30
CUST17553,"Dr. Putri Uwais, M.Ak",59,Hotel Staff,4.7,0.83,0.11,0,2025-05-08
CUST17554,Talia Susanti,39,Marketing,18.47,0.39,0.9,1,2025-01-09
CUST17555,Faizah Anggriawan,62,Hotel Staff,8.49,0.49,0.76,0,2025-02-21
CUST17556,Kalim Thamrin,44,PNS,4.0,0.8,0.58,0,2025-11-11
CUST17557,"Vinsen Laksmiwati, S.IP",25,Perawat,7.16,0.17,0.3,0,2025-03-30
CUST17558,drg. Kurnia Tampubolon,52,YouTuber,5.91,0.54,0.49,1,2025-02-05
CUST17559,Gawati Simanjuntak,26,Karyawan Swasta,6.39,0.61,0.86,1,2025-04-06
CUST17560,"drg. Lala Rajasa, S.H.",20,Mahasiswa,4.02,0.58,0.49,0,2025-01-01
CUST17561,Mutia Mulyani,37,Engineer,9.96,0.26,0.58,1,2025-03-10
CUST17562,"Lantar Pudjiastuti, S.E.I",58,Peneliti,6.9,0.37,0.26,0,2025-06-21
CUST17563,Farhunnisa Latupono,47,Freelancer,4.62,0.22,0.15,0,2025-08-19
CUST17564,"Garan Sitompul, S.Farm",56,Guru,6.16,0.3,0.42,0,2025-05-09
CUST17565,Kamidin Wasita,61,Perawat,3.85,0.95,0.86,0,2025-01-25
CUST17566,Ghaliyati Pudjiastuti,47,Arsitek,29.68,0.86,0.57,1,2025-05-14
CUST17567,"Tgk. Rangga Fujiati, M.Pd",57,PNS,6.33,0.72,0.13,0,2025-01-01
CUST17568,Soleh Sinaga,44,Koki,5.86,0.34,0.48,0,2025-01-08
CUST17569,Ami Dabukke,37,Manager,32.52,0.3,0.55,1,2025-10-08
CUST17570,"Dt. Paiman Sihombing, S.Farm",37,Koki,5.14,0.28,0.35,0,2025-09-26
CUST17571,Cengkir Prasetya,36,Dosen,20.18,0.15,0.93,1,2025-01-20
CUST17572,Alika Iswahyudi,60,Hotel Staff,8.5,0.9,0.14,0,2025-01-16
CUST17573,Tedi Lailasari,54,Blogger,6.03,0.95,0.77,0,2025-03-28
CUST17574,"T. Bagya Palastri, S.T.",49,Arsitek,34.19,0.47,0.32,1,2025-04-28
CUST17575,Prabu Maryadi,59,Programmer,12.6,0.47,0.77,0,2024-12-16
CUST17576,"Drs. Fitria Pradana, S.E.I",24,Pensiunan,2.06,0.15,0.18,0,2025-08-28
CUST17577,"Caraka Purwanti, S.Gz",60,Blogger,6.99,0.06,0.01,0,2025-02-11
CUST17578,"Tgk. Juli Hutasoit, M.Ak",32,Dosen,31.77,0.62,0.28,1,2025-02-26
CUST17579,"R. Intan Mandala, M.Pd",42,Manager,25.17,0.25,0.06,0,2025-06-22
CUST17580,"KH. Cakrabirawa Adriansyah, S.E.I",32,Arsitek,22.6,0.22,0.69,0,2025-06-08
CUST17581,Dr. Rudi Handayani,35,Manager,25.4,0.46,0.09,0,2025-01-06
CUST17582,"Tgk. Ida Mayasari, M.M.",47,Designer,18.34,0.97,0.94,1,2025-04-30
CUST17583,"R. Sadina Purwanti, M.TI.",46,Sales,5.71,0.8,0.63,0,2025-02-21
CUST17584,Cut Ellis Rajasa,35,Koki,3.31,0.59,0.48,1,2025-04-17
CUST17585,Galih Habibi,62,Perawat,7.64,0.4,0.29,0,2025-09-21
CUST17586,"Hani Natsir, S.T.",30,Akuntan,6.71,0.16,0.34,0,2025-07-17
CUST17587,"Ir. Carla Wibowo, S.Farm",30,Koki,5.57,0.87,0.45,1,2025-03-29
CUST17588,Nilam Situmorang,45,Mahasiswa,3.86,0.63,0.27,0,2025-03-05
CUST17589,Laksana Rahmawati,38,Peneliti,7.11,0.49,0.14,0,2025-01-08
CUST17590,Cakrawangsa Januar,46,Akuntan,9.17,0.13,0.93,1,2025-06-21
CUST17591,Hartana Saefullah,46,Konsultan,6.74,0.54,0.06,0,2025-04-12
CUST17592,Diah Aryani,65,Programmer,9.56,0.0,0.82,0,2025-06-18
CUST17593,"Dr. Bajragin Lailasari, M.TI.",50,Peneliti,3.78,0.88,0.25,0,2025-06-29
CUST17594,Belinda Mayasari,23,Akuntan,16.11,0.58,0.2,1,2025-05-06
CUST17595,R.M. Raharja Kuswandari,60,Guru,9.38,0.6,0.93,0,2025-07-31
CUST17596,Lili Ramadan,41,Mahasiswa,2.54,0.76,0.86,0,2025-08-02
CUST17597,"Zamira Tarihoran, M.Pd",42,Manager,26.45,0.02,0.72,0,2024-11-28
CUST17598,"Tgk. Ina Hutasoit, S.Pt",49,Programmer,5.36,0.39,0.51,1,2025-01-04
CUST17599,Muhammad Andriani,56,Marketing,8.93,0.31,0.82,1,2025-10-08
CUST17600,Dt. Maras Januar,30,Koki,6.43,0.15,0.87,1,2025-05-10
CUST17601,"Cut Zelda Megantara, S.E.I",43,Engineer,18.84,0.95,0.05,1,2025-02-19
CUST17602,Jabal Mardhiyah,63,YouTuber,11.9,0.82,0.86,1,2025-07-27
CUST17603,Elisa Laksita,58,Dokter,33.96,0.86,0.6,1,2025-05-21
CUST17604,"Yosef Lestari, S.Ked",33,Akuntan,6.19,0.53,0.56,0,2025-04-16
CUST17605,Aurora Rahmawati,20,Karyawan Swasta,8.69,0.28,0.53,0,2024-12-23
CUST17606,Chelsea Farida,26,Engineer,16.18,0.01,0.34,0,2025-06-24
CUST17607,Hasan Wijayanti,23,Content Creator,10.32,0.67,0.16,0,2025-04-23
CUST17608,"Hendra Nuraini, S.Psi",23,Perawat,3.45,0.15,0.19,0,2025-04-22
CUST17609,Nardi Suryono,51,Hotel Staff,7.94,0.7,0.14,0,2024-12-01
CUST17610,Simon Habibi,48,Blogger,19.88,0.01,0.69,1,2025-07-22
CUST17611,"Yani Anggriawan, S.I.Kom",65,Hotel Staff,6.8,0.25,0.33,0,2025-10-16
CUST17612,Artawan Ramadan,35,Koki,2.16,0.96,0.25,0,2025-10-30
CUST17613,"drg. Titi Santoso, S.Psi",23,Manager,30.33,0.82,0.8,1,2025-01-22
CUST17614,Fathonah Simbolon,20,Freelancer,3.33,0.81,0.99,1,2025-08-09
CUST17615,dr. Wani Halim,44,YouTuber,6.84,0.95,0.18,1,2025-08-04
CUST17616,"Drs. Surya Yuliarti, S.IP",45,Freelancer,1.09,0.52,0.33,0,2025-07-28
CUST17617,Bahuraksa Permata,22,Mahasiswa,1.42,0.4,0.5,0,2025-03-22
CUST17618,KH. Kambali Dabukke,37,Arsitek,31.58,0.65,0.39,1,2025-01-29
CUST17619,Yunita Rahmawati,38,Programmer,7.53,0.24,0.36,0,2025-05-23
CUST17620,Cakrawangsa Irawan,55,Pensiunan,7.88,0.31,0.28,0,2025-03-18
CUST17621,R.A. Juli Nuraini,18,Guru,9.69,0.4,0.37,0,2024-12-10
CUST17622,"drg. Rama Wibisono, S.E.I",45,Programmer,16.88,0.21,0.84,1,2024-12-24
CUST17623,"drg. Winda Hakim, M.Kom.",31,Peneliti,2.57,0.18,0.56,0,2025-11-11
CUST17624,Indah Simanjuntak,58,Programmer,5.41,0.93,0.26,0,2025-01-19
CUST17625,Asirwada Padmasari,60,Marketing,15.27,0.21,0.86,0,2025-10-06
CUST17626,"Aslijan Fujiati, S.Gz",23,Pensiunan,2.2,0.65,0.26,0,2025-07-28
CUST17627,Rahmi Permata,41,Pengusaha,33.42,1.0,0.11,1,2025-10-28
CUST17628,Wardi Rajasa,64,Blogger,13.4,0.01,0.99,0,2025-02-23
CUST17629,"T. Kenari Pradana, S.E.",53,Arsitek,12.49,0.22,0.7,0,2025-03-03
CUST17630,Puti Siti Padmasari,63,Dosen,19.19,0.11,0.02,0,2025-02-25
CUST17631,"R. Eli Sirait, S.Pd",50,PNS,5.91,0.65,0.49,0,2025-03-26
CUST17632,Karsana Wastuti,44,PNS,6.23,0.79,0.89,1,2025-08-16
CUST17633,Sari Permadi,39,Mahasiswa,1.3,0.83,0.48,0,2025-03-15
CUST17634,"Tgk. Fathonah Sirait, M.Ak",38,Pensiunan,2.94,0.24,0.12,0,2024-11-29
CUST17635,Hana Prakasa,42,Pengusaha,25.39,0.16,0.18,1,2025-03-01
CUST17636,"Jaka Usamah, M.TI.",55,Mahasiswa,2.79,0.77,0.23,0,2025-02-16
CUST17637,Zizi Saputra,57,YouTuber,15.22,0.59,0.45,0,2025-01-19
CUST17638,Cut Zizi Kurniawan,26,Arsitek,28.27,0.81,0.9,1,2025-09-07
CUST17639,"Tantri Sihotang, M.Kom.",56,PNS,4.01,0.39,0.26,0,2025-07-05
CUST17640,Asirwada Dabukke,21,Blogger,21.64,0.78,0.16,1,2024-12-31
CUST17641,Gandi Zulkarnain,21,Hotel Staff,9.66,0.63,0.01,0,2025-08-24
CUST17642,Danu Puspasari,22,YouTuber,19.56,0.23,0.04,1,2025-06-16
CUST17643,Ir. Prasetyo Rajasa,36,Perawat,3.89,0.9,0.47,0,2025-04-13
CUST17644,Sutan Embuh Zulaika,53,Marketing,15.65,0.11,0.49,0,2025-09-21
CUST17645,Karna Mayasari,28,Hotel Staff,9.34,0.35,0.6,0,2025-04-27
CUST17646,Ozy Megantara,52,Freelancer,3.81,0.84,0.8,0,2025-07-29
CUST17647,Liman Dabukke,33,Peneliti,5.98,0.28,0.57,0,2025-06-19
CUST17648,Tgk. Jamalia Utami,28,Engineer,5.09,0.18,0.33,0,2025-10-24
CUST17649,Yusuf Putra,27,Arsitek,22.34,0.2,0.85,1,2025-03-31
CUST17650,"Aisyah Gunawan, M.Pd",19,Karyawan Swasta,4.98,0.81,0.4,0,2025-02-02
CUST17651,"Tugiman Prastuti, S.I.Kom",53,Designer,19.78,0.96,0.2,1,2024-11-30
CUST17652,Tgk. Farah Uwais,61,Dokter,25.04,0.67,0.76,1,2025-10-09
CUST17653,"Anastasia Purwanti, M.Kom.",31,PNS,6.44,0.22,0.42,0,2025-10-26
CUST17654,"Dt. Jaeman Sinaga, S.Farm",44,Konsultan,9.57,0.01,0.95,0,2025-10-09
CUST17655,Drs. Putri Najmudin,54,Pensiunan,2.19,0.71,0.88,0,2025-05-29
CUST17656,Jasmin Namaga,55,Guru,5.9,0.97,0.49,0,2025-01-03
CUST17657,"Dr. Malika Sitompul, S.Farm",25,Content Creator,15.45,0.74,0.6,1,2025-03-27
CUST17658,Asmadi Laksita,61,Sales,6.85,0.46,0.84,0,2025-06-18
CUST17659,Ir. Dacin Pradipta,48,Karyawan Swasta,3.11,0.45,0.03,0,2025-03-13
CUST17660,Mahmud Maryati,18,Pensiunan,2.45,0.06,0.08,0,2025-08-31
CUST17661,Cinthia Salahudin,31,Guru,10.0,0.55,0.31,0,2025-07-18
CUST17662,Gadang Hakim,34,Pengusaha,14.94,0.45,0.23,1,2024-12-14
CUST17663,Lasmono Tampubolon,55,Engineer,13.33,0.57,0.18,0,2025-02-22
CUST17664,Dr. Usyi Halim,28,Programmer,6.88,0.96,0.82,1,2024-12-12
CUST17665,"Ivan Sitorus, M.TI.",63,Content Creator,15.74,0.97,0.24,0,2025-03-01
CUST17666,"Vero Budiman, M.M.",33,Manager,28.71,0.05,0.71,1,2025-01-21
CUST17667,Dr. Oni Pranowo,48,Manager,15.67,0.9,0.8,1,2024-12-19
CUST17668,"Agnes Hutagalung, S.Kom",64,Freelancer,3.67,0.84,0.65,0,2025-08-04
CUST17669,"Wulan Pranowo, M.Farm",25,PNS,6.38,0.91,0.83,1,2025-02-26
CUST17670,Titi Zulaika,62,Freelancer,2.98,0.71,0.19,0,2025-02-28
CUST17671,Kanda Saputra,20,Designer,15.19,0.94,0.02,1,2025-06-27
CUST17672,Tgk. Lalita Wijaya,52,Manager,26.71,0.38,0.45,1,2025-03-12
CUST17673,Liman Firmansyah,42,Content Creator,7.05,0.09,0.77,0,2025-06-04
CUST17674,Saka Pradipta,64,PNS,2.3,0.83,0.45,0,2025-02-07
CUST17675,Gamblang Aryani,27,Dosen,33.72,0.14,0.55,1,2025-04-17
CUST17676,R.A. Irma Lazuardi,62,YouTuber,10.91,0.12,0.39,0,2025-07-18
CUST17677,Tgk. Adika Uyainah,19,Hotel Staff,5.61,0.96,0.05,1,2024-12-31
CUST17678,Tgk. Vera Rahimah,47,Engineer,8.94,0.1,0.97,0,2025-04-17
CUST17679,"Pia Saptono, M.TI.",19,Konsultan,12.14,0.65,0.44,1,2025-10-04
CUST17680,R. Drajat Wijaya,49,Perawat,5.88,0.8,0.73,0,2025-06-01
CUST17681,Tari Pradipta,21,Koki,2.26,0.48,0.17,0,2025-05-05
CUST17682,Siti Halimah,60,Blogger,13.89,0.63,0.79,0,2025-02-14
CUST17683,Rizki Suryono,58,Karyawan Swasta,8.4,0.56,0.24,0,2025-02-03
CUST17684,"Dr. Tira Hidayat, S.Pd",24,Pengusaha,22.88,0.91,0.44,1,2024-11-29
CUST17685,"Mahfud Wijaya, S.Pd",64,Engineer,17.36,0.41,0.07,0,2025-02-12
CUST17686,Emas Prabowo,25,Content Creator,7.84,0.37,0.96,1,2025-04-06
CUST17687,"Wirda Rajasa, S.I.Kom",49,Konsultan,9.39,0.61,0.5,1,2025-07-12
CUST17688,"Ir. Akarsana Winarno, S.E.I",58,PNS,7.25,0.76,0.42,0,2025-08-12
CUST17689,Anastasia Agustina,26,Designer,14.31,0.4,0.03,0,2025-04-17
CUST17690,Rendy Nashiruddin,49,Akuntan,9.45,0.73,0.48,0,2025-10-06
CUST17691,Yance Firgantoro,42,Perawat,4.05,0.39,0.99,0,2025-03-31
CUST17692,Cengkir Prasetya,48,YouTuber,14.14,0.54,0.21,0,2025-04-30
CUST17693,Ir. Winda Sudiati,33,Akuntan,5.31,0.41,0.98,1,2025-11-02
CUST17694,Banara Hutapea,48,Driver Online,4.51,0.04,0.71,0,2025-10-01
CUST17695,"Narji Putra, S.Kom",63,Manager,25.2,0.68,0.29,0,2025-08-13
CUST17696,Yessi Lazuardi,51,Dokter,17.05,0.1,0.36,0,2025-11-06
CUST17697,Uli Rahayu,39,Wiraswasta,7.1,0.29,1.0,0,2024-12-07
CUST17698,"Nurul Marbun, S.I.Kom",62,Mahasiswa,4.17,0.99,1.0,1,2025-10-30
CUST17699,drg. Lanjar Nurdiyanti,52,Hotel Staff,3.52,0.95,0.23,0,2025-02-28
CUST17700,"Ayu Yuniar, S.E.",57,Wiraswasta,6.3,0.11,0.14,0,2025-07-02
CUST17701,Tiara Pratiwi,38,PNS,3.63,0.17,0.62,0,2024-12-07
CUST17702,Farah Latupono,30,Guru,7.43,0.32,0.01,0,2024-12-11
CUST17703,Hani Saptono,62,Peneliti,2.06,0.57,0.13,0,2025-10-07
CUST17704,"Ir. Garda Waskita, S.Ked",47,Guru,7.32,0.79,0.4,0,2025-10-27
CUST17705,Xanana Purwanti,56,Guru,8.79,0.87,0.26,0,2025-05-25
CUST17706,Tgk. Rahayu Haryanti,37,Peneliti,3.31,0.64,0.22,0,2024-12-22
CUST17707,"Tgk. Gangsa Situmorang, S.Pd",36,YouTuber,13.43,0.52,0.01,0,2024-12-12
CUST17708,"KH. Teguh Permata, M.TI.",52,Manager,22.84,0.38,0.85,1,2025-02-24
CUST17709,Vega Agustina,60,Manager,31.47,0.02,0.21,1,2025-09-15
CUST17710,"Tgk. Aisyah Nurdiyanti, S.E.",44,Hotel Staff,3.56,0.64,0.67,0,2025-10-23
CUST17711,"R. Joko Safitri, S.Sos",20,Guru,7.27,0.24,0.45,0,2025-10-10
CUST17712,"Zamira Siregar, S.E.",37,Marketing,13.59,0.51,0.73,1,2025-11-02
CUST17713,Cut Widya Hartati,19,Content Creator,11.73,0.18,0.68,0,2025-08-01
CUST17714,Nabila Wasita,39,Manager,10.13,0.64,0.81,0,2025-08-01
CUST17715,Cut Siti Saputra,61,Dosen,30.58,0.21,0.99,1,2025-07-29
CUST17716,"dr. Wage Prasetya, S.Sos",20,Pensiunan,4.81,0.79,0.85,1,2025-01-21
CUST17717,Novi Hariyah,60,Pengusaha,29.55,0.67,0.59,0,2025-03-16
CUST17718,"Kayla Hastuti, S.Gz",55,Peneliti,3.7,0.13,0.61,0,2025-07-19
CUST17719,"Puspa Mandasari, S.Ked",36,Hotel Staff,4.23,0.0,0.09,0,2025-04-02
CUST17720,Atma Saefullah,59,Konsultan,12.51,0.98,0.38,0,2025-03-20
CUST17721,"Candrakanta Nuraini, M.TI.",51,Pensiunan,2.21,0.9,0.79,0,2025-10-16
CUST17722,"Raisa Widodo, M.Pd",45,Sales,6.16,0.69,0.05,0,2025-08-28
CUST17723,Ghaliyati Mandala,26,Driver Online,1.97,0.98,0.77,0,2025-04-17
CUST17724,Gaman Saptono,31,Content Creator,6.28,0.42,0.64,1,2025-06-19
CUST17725,Dt. Kairav Nababan,42,Designer,13.11,0.46,0.45,0,2025-08-20
CUST17726,Candrakanta Pangestu,28,Content Creator,5.31,0.98,0.55,1,2025-03-03
CUST17727,"Cahya Handayani, S.Pt",51,Sales,6.17,0.33,0.99,0,2025-06-22
CUST17728,Rina Prabowo,44,Mahasiswa,4.93,0.3,0.63,0,2025-10-02
CUST17729,"Dr. Iriana Rajasa, S.H.",27,PNS,5.39,0.05,0.96,0,2024-12-30
CUST17730,Fitriani Nababan,65,Engineer,15.5,0.68,0.31,1,2025-02-18
CUST17731,Karsana Nurdiyanti,52,Pengusaha,32.65,0.97,0.2,0,2025-07-26
CUST17732,"Luwes Lailasari, M.Ak",46,Koki,5.74,0.15,0.68,0,2025-01-12
CUST17733,Sutan Wakiman Megantara,33,Guru,6.29,0.53,1.0,0,2025-11-23
CUST17734,Laswi Nugroho,25,PNS,5.56,0.1,0.55,0,2025-09-21
CUST17735,Nadine Saefullah,23,Karyawan Swasta,8.9,0.02,0.73,0,2025-02-03
CUST17736,"Edi Irawan, S.E.I",24,YouTuber,4.21,0.15,0.75,0,2025-05-04
CUST17737,Sakura Habibi,39,Hotel Staff,4.21,0.36,0.63,0,2025-04-07
CUST17738,Karman Rahmawati,53,Konsultan,8.8,0.75,0.02,0,2025-09-27
CUST17739,Rahmi Nasyidah,38,Designer,10.79,0.74,0.64,1,2025-08-17
CUST17740,"Dt. Gatra Hartati, M.Ak",40,Designer,9.08,0.52,0.05,1,2025-05-25
CUST17741,Hj. Farah Manullang,39,Hotel Staff,4.79,0.96,0.87,1,2025-01-17
CUST17742,"Citra Pratama, S.Pd",61,Dosen,23.88,0.56,0.28,0,2025-05-28
CUST17743,Reksa Napitupulu,61,Marketing,9.67,0.78,0.02,0,2025-04-20
CUST17744,Michelle Riyanti,44,Manager,12.93,0.3,0.5,0,2024-12-10
CUST17745,"Raisa Kurniawan, S.Psi",33,Dokter,29.53,0.98,0.7,1,2025-04-13
CUST17746,Bahuraksa Prasetyo,43,Arsitek,30.96,0.62,0.94,1,2024-12-22
CUST17747,"Mulyanto Lailasari, S.E.I",38,Dokter,21.22,0.41,0.62,0,2025-03-04
CUST17748,Dr. Tiara Hidayat,19,Pengusaha,34.48,0.14,0.59,1,2025-07-28
CUST17749,Karsana Iswahyudi,48,Arsitek,12.58,0.33,0.56,0,2025-02-18
CUST17750,Tgk. Kartika Nasyidah,53,Freelancer,2.98,0.43,0.41,0,2025-02-23
CUST17751,"Ir. Yessi Wulandari, M.Farm",54,Pensiunan,4.25,0.49,0.46,0,2025-01-30
CUST17752,Elma Mangunsong,36,Pengusaha,14.61,0.85,0.76,1,2025-11-10
CUST17753,Cinthia Wibisono,43,Marketing,12.85,0.73,0.69,1,2025-04-06
CUST17754,"Tgk. Garda Haryanto, S.H.",26,Hotel Staff,7.08,0.27,0.95,0,2025-07-30
CUST17755,Rahmi Halim,57,Dosen,23.06,0.64,0.35,0,2025-01-02
CUST17756,Cut Titin Putra,61,Peneliti,2.42,0.5,0.1,0,2025-03-23
CUST17757,"Puti Aurora Kurniawan, S.Kom",57,Perawat,5.04,0.62,0.06,0,2025-06-23
CUST17758,Adikara Hutasoit,48,Programmer,14.59,0.23,0.97,1,2025-03-29
CUST17759,"Dr. Aurora Padmasari, M.Farm",35,Pensiunan,3.87,0.53,0.61,0,2025-07-01
CUST17760,Malik Samosir,61,Driver Online,1.22,0.96,0.28,0,2025-04-24
CUST17761,Kania Uyainah,44,Arsitek,23.06,0.25,0.26,1,2025-02-05
CUST17762,"drg. Iriana Winarsih, S.Psi",26,Pengusaha,33.81,0.95,0.85,1,2024-11-27
CUST17763,"Puti Malika Narpati, S.IP",64,Sales,8.46,0.61,0.59,0,2025-06-14
CUST17764,"Cut Puspa Rahayu, S.H.",45,Driver Online,3.22,0.88,0.6,0,2025-04-12
CUST17765,"T. Bahuraksa Susanti, S.T.",55,Manager,29.34,0.69,0.47,1,2025-10-10
CUST17766,Keisha Novitasari,27,Content Creator,15.73,0.26,0.15,0,2025-10-04
CUST17767,"Ir. Gandi Rahimah, M.TI.",62,Hotel Staff,7.13,0.64,0.45,0,2025-07-09
CUST17768,Indra Safitri,26,Mahasiswa,3.45,0.08,0.99,1,2025-10-25
CUST17769,"R.M. Ajiman Prakasa, S.E.",36,Peneliti,6.65,0.37,0.14,0,2025-11-04
CUST17770,Pardi Wahyuni,46,Akuntan,11.76,0.98,0.3,1,2024-12-21
CUST17771,"Dr. Kani Handayani, M.Ak",50,Konsultan,6.61,0.93,0.28,0,2025-03-13
CUST17772,Restu Hardiansyah,38,Designer,19.07,0.41,0.65,1,2024-12-30
CUST17773,Darmaji Yulianti,56,Engineer,12.52,0.03,0.74,0,2024-12-30
CUST17774,Galang Hariyah,24,Sales,8.67,0.67,0.81,1,2025-08-31
CUST17775,"Kani Saefullah, S.Pd",39,Dosen,19.81,0.83,0.96,1,2025-02-06
CUST17776,Adika Haryanti,34,Designer,15.9,0.82,0.61,1,2025-11-06
CUST17777,Dr. Diana Sirait,62,YouTuber,14.03,0.5,0.99,1,2025-06-30
CUST17778,Nadine Wijayanti,58,Manager,10.46,0.79,0.53,0,2025-10-17
CUST17779,Darijan Irawan,21,Guru,5.42,0.01,0.38,0,2025-02-11
CUST17780,"H. Labuh Permata, S.Pt",64,Sales,6.74,0.97,0.8,1,2025-11-05
CUST17781,KH. Gading Mayasari,32,Driver Online,2.26,0.55,0.73,0,2025-03-23
CUST17782,Yessi Haryanto,62,Content Creator,19.18,0.85,0.44,1,2025-01-03
CUST17783,Maya Permata,41,Content Creator,9.96,0.64,0.46,0,2025-01-17
CUST17784,Yani Salahudin,19,Dosen,18.76,0.59,0.94,1,2024-11-29
CUST17785,Ratna Yuniar,49,Freelancer,3.29,1.0,0.61,1,2025-02-21
CUST17786,Nasab Aryani,25,Karyawan Swasta,6.24,0.06,0.12,0,2025-11-22
CUST17787,Ir. Daryani Widodo,37,Mahasiswa,3.97,0.44,0.73,0,2025-08-23
CUST17788,Mustika Wibisono,43,Akuntan,11.02,0.94,0.49,1,2025-06-09
CUST17789,Prabu Kuswandari,21,Engineer,12.67,0.95,0.37,1,2025-07-31
CUST17790,Hj. Anita Rajata,58,PNS,7.98,0.91,0.7,0,2025-10-17
CUST17791,Martana Wastuti,44,Driver Online,1.77,0.17,0.05,0,2025-06-05
CUST17792,"Drs. Warsita Wibowo, S.Psi",18,Dosen,33.84,0.74,0.44,1,2025-07-31
CUST17793,"Eka Pradana, S.I.Kom",19,Freelancer,3.47,0.55,0.17,0,2025-04-06
CUST17794,R.M. Cawisadi Haryanti,23,Manager,10.74,0.76,0.6,1,2024-12-17
CUST17795,"Dt. Eko Pradipta, M.M.",29,Guru,8.35,0.26,0.04,0,2025-11-08
CUST17796,Anastasia Yulianti,19,Dosen,10.76,0.79,0.32,0,2025-08-22
CUST17797,"drg. Suci Maryadi, S.Psi",23,Perawat,8.13,0.43,0.21,0,2025-06-07
CUST17798,Keisha Riyanti,57,Manager,32.71,0.55,0.75,1,2025-03-20
CUST17799,KH. Jaga Firmansyah,28,Peneliti,3.27,0.17,0.25,0,2025-02-24
CUST17800,Samiah Simbolon,63,Wiraswasta,7.5,0.34,0.26,0,2025-03-02
CUST17801,Prima Najmudin,42,Konsultan,15.31,0.8,0.41,1,2025-03-13
CUST17802,"drg. Rini Kuswandari, S.Gz",23,Marketing,11.17,0.03,0.18,0,2025-04-28
CUST17803,Wahyu Zulkarnain,57,Programmer,17.41,0.5,0.6,1,2025-03-29
CUST17804,"Sari Sitompul, M.M.",36,Content Creator,12.89,0.78,0.71,1,2025-08-07
CUST17805,"Mursita Waluyo, S.Ked",18,Pensiunan,6.87,0.64,0.7,1,2025-02-20
CUST17806,"Tiara Fujiati, M.M.",64,Akuntan,8.44,0.47,0.48,0,2025-06-24
CUST17807,Lintang Prabowo,25,Arsitek,16.97,0.52,0.99,1,2025-07-07
CUST17808,"R. Zaenab Utama, M.Farm",24,Blogger,5.19,0.37,0.29,0,2025-11-21
CUST17809,"R. Lintang Natsir, M.Kom.",45,Dosen,21.91,0.43,0.35,1,2025-10-09
CUST17810,Daru Sudiati,58,Dokter,16.63,0.63,0.26,0,2025-03-14
CUST17811,Puspa Andriani,29,Konsultan,6.67,0.9,0.54,0,2025-10-12
CUST17812,"dr. Laras Saputra, S.Pt",18,Konsultan,19.26,0.42,0.02,0,2025-06-15
